ItemSection,UpgradeSection,Effects
merc_fighter_outfit,up_sect_fourtc_lcs_2,ui_inv_outfit_additional_weight:7:kg
merc_jackal_outfit,up_sect_firsta_lcs_3,st_prop_durability:-10:pct
merc_jackal_outfit,up_sect_firstc_lcs_3,st_prop_weight:0.7:kg|ui_inv_outfit_wound_protection:3.48:pct
merc_jackal_outfit,up_sect_firstd_lcs_3,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:2.25:pct|st_prop_weight:1:kg
merc_jackal_outfit,up_sect_firste_lcs_3,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:4.5:pct|st_prop_weight:1.5:kg
merc_jackal_outfit,up_sect_firstf_lcs_3,st_prop_weight:1.2:kg|ui_inv_outfit_wound_protection:6.96:pct
merc_jackal_outfit,up_sect_secona_lcs_3,st_prop_weight:-3:kg
merc_jackal_outfit,up_sect_seconc_lcs_3,st_prop_weight:0.05:kg|ui_inv_outfit_radiation_protection:2.75:pct
merc_jackal_outfit,up_sect_second_lcs_3,st_prop_weight:0.1:kg|ui_inv_outfit_shock_protection:2.04:pct
merc_jackal_outfit,up_sect_secone_lcs_3,st_prop_durability:-10:pct
merc_jackal_outfit,up_sect_thirda_lcs_3,st_prop_artefact:1:num|st_prop_weight:0.4:kg
merc_jackal_outfit,up_sect_thirdc_lcs_3,ui_inv_outfit_burn_protection:5.75:pct|st_prop_weight:0.2:kg
merc_jackal_outfit,up_sect_thirde_lcs_3,st_prop_restore_health:1.5:healpct|st_prop_weight:1:kg
merc_jackal_outfit,up_sect_fourta_lcs_3,st_prop_weight:0.2:kg|ui_inv_outfit_power_restore:60:microg
merc_jackal_outfit,up_sect_fourtc_lcs_3,st_prop_weight:-3:kg
merc_nighthunter_outfit,up_sect_firsta_sts_3,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:2.25:pct|st_prop_weight:1:kg
merc_nighthunter_outfit,up_sect_firstc_sts_3,st_prop_weight:0.7:kg|ui_inv_outfit_wound_protection:3.48:pct
merc_nighthunter_outfit,up_sect_firste_sts_3,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:4.5:pct|st_prop_weight:1.5:kg
merc_nighthunter_outfit,up_sect_firstf_sts_3,st_prop_weight:1.2:kg|ui_inv_outfit_wound_protection:6.96:pct
merc_nighthunter_outfit,up_sect_secona_sts_3,st_prop_weight:0.05:kg|ui_inv_outfit_radiation_protection:2.75:pct
merc_nighthunter_outfit,up_sect_seconc_sts_3,ui_inv_outfit_chemical_burn_protection:1.65:pct|st_prop_weight:0.2:kg
merc_nighthunter_outfit,up_sect_second_sts_3,st_prop_weight:0.1:kg|ui_inv_outfit_shock_protection:2.04:pct
merc_nighthunter_outfit,up_sect_secone_sts_3,ui_inv_outfit_burn_protection:11.5:pct|st_prop_weight:0.2:kg
merc_nighthunter_outfit,up_sect_seconf_sts_3,ui_inv_outfit_chemical_burn_protection:3.3:pct|st_prop_weight:0.2:kg
merc_nighthunter_outfit,up_sect_thirda_sts_3,ui_inv_outfit_additional_weight:3:kg
merc_nighthunter_outfit,up_sect_thirdc_sts_3,st_prop_weight:-3:kg
merc_nighthunter_outfit,up_sect_thirdd_sts_3,st_prop_artefact:1:num|st_prop_weight:0.4:kg
merc_nighthunter_outfit,up_sect_thirde_sts_3,st_prop_durability:-10:pct
merc_nosorog_outfit,up_sect_firsta_exolight_1,st_prop_weight:0.7:kg|ui_inv_outfit_wound_protection:3.48:pct
merc_nosorog_outfit,up_sect_firstc_exolight_1,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:2.25:pct|st_prop_weight:1:kg
merc_nosorog_outfit,up_sect_firstd_exolight_1,st_prop_durability:-10:pct
merc_nosorog_outfit,up_sect_firste_exolight_1,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:2.25:pct|st_prop_weight:1:kg
merc_nosorog_outfit,up_sect_firstf_exolight_1,st_prop_weight:0.7:kg|ui_inv_outfit_wound_protection:3.48:pct
merc_nosorog_outfit,up_sect_secona_exolight_1,st_prop_weight:0.05:kg|ui_inv_outfit_telepatic_protection:2.12:pct
merc_nosorog_outfit,up_sect_seconc_exolight_1,st_prop_weight:0.1:kg|ui_inv_outfit_shock_protection:2.04:pct
merc_nosorog_outfit,up_sect_second_exolight_1,ui_inv_outfit_burn_protection:5.75:pct|st_prop_weight:0.2:kg
merc_nosorog_outfit,up_sect_secone_exolight_1,ui_inv_outfit_chemical_burn_protection:3.3:pct|st_prop_weight:0.2:kg
merc_nosorog_outfit,up_sect_seconf_exolight_1,st_prop_weight:0.15:kg|ui_inv_outfit_radiation_protection:5.5:pct
merc_nosorog_outfit,up_sect_thirda_exolight_1,st_prop_weight:0.2:kg|ui_inv_outfit_power_restore:60:microg
merc_nosorog_outfit,up_sect_thirdc_exolight_1,st_prop_artefact:1:num|st_prop_weight:0.4:kg
merc_nosorog_outfit,up_sect_thirde_exolight_1,st_prop_weight:-3:kg
merc_nosorog_outfit,up_sect_fourta_exolight_1,ui_inv_outfit_additional_weight:5:kg
merc_nosorog_outfit,up_sect_fourtc_exolight_1,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:2.25:pct|st_prop_weight:1:kg
merc_nosorog_outfit,up_sect_fourtd_exolight_1,st_prop_durability:-10:pct
merc_nosorog_outfit,up_sect_fourte_exolight_1,st_prop_restore_bleeding:30:mlmin|st_prop_weight:0.5:kg
merc_nosorog_outfit,up_sect_fourtf_exolight_1,st_prop_restore_health:1.5:healpct|st_prop_weight:1:kg
merc_nosorog_outfit,up_sect_fiftha_nosorog_1,st_prop_artefact:1:num|st_prop_weight:0.4:kg
merc_nosorog_outfit,up_sect_fifthc_nosorog_1,st_prop_weight:0.1:kg|ui_inv_outfit_telepatic_protection:4.25:pct
merc_nosorog_outfit,up_sect_fifthd_nosorog_1,st_prop_weight:0.05:kg|ui_inv_outfit_radiation_protection:2.75:pct
merc_nosorog_outfit,up_sect_fifthe_nosorog_1,st_prop_weight:3.7:kg
merc_outfit,up_sect_firsta_lcs_1,st_prop_weight:0.7:kg|ui_inv_outfit_wound_protection:3.48:pct
merc_outfit,up_sect_firstc_lcs_1,st_prop_weight:-5:kg
merc_outfit,up_sect_firstd_lcs_1,st_prop_durability:-10:pct
merc_outfit,up_sect_firste_lcs_1,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:4.5:pct|st_prop_weight:1.5:kg
merc_outfit,up_sect_firstf_lcs_1,st_prop_weight:1.2:kg|ui_inv_outfit_wound_protection:6.96:pct
merc_outfit,up_sect_secona_lcs_1,st_prop_durability:-10:pct
merc_outfit,up_sect_seconc_lcs_1,st_prop_weight:0.2:kg|ui_inv_outfit_power_restore:60:microg
merc_outfit,up_sect_second_lcs_1,ui_inv_outfit_burn_protection:5.75:pct|st_prop_weight:0.2:kg
merc_outfit,up_sect_secone_lcs_1,ui_inv_outfit_chemical_burn_protection:1.65:pct|st_prop_weight:0.2:kg
merc_outfit,up_sect_thirda_lcs_1,ui_inv_outfit_additional_weight:5:kg
merc_outfit,up_sect_thirdc_lcs_1,st_prop_restore_bleeding:30:mlmin|st_prop_weight:0.5:kg
merc_outfit,up_sect_thirde_lcs_1,st_prop_artefact:1:num|st_prop_weight:0.4:kg
merc_outfit,up_sect_fourta_lcs_1,st_prop_weight:0.05:kg|ui_inv_outfit_radiation_protection:2.75:pct
merc_outfit,up_sect_fourtc_lcs_1,st_prop_restore_health:1.5:healpct|st_prop_weight:1:kg
merc_scientific_armored_outfit,up_sect_firsta_seva_2,st_prop_weight:0.7:kg|ui_inv_outfit_wound_protection:3.48:pct
merc_scientific_armored_outfit,up_sect_firstc_seva_2,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:2.25:pct|st_prop_weight:1:kg
merc_scientific_armored_outfit,up_sect_firstd_seva_2,st_prop_weight:0.7:kg|ui_inv_outfit_wound_protection:3.48:pct
merc_scientific_armored_outfit,up_sect_firste_seva_2,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:4.5:pct|st_prop_weight:1.5:kg
merc_scientific_armored_outfit,up_sect_firstf_seva_2,st_prop_durability:-10:pct
merc_scientific_armored_outfit,up_sect_secona_seva_2,ui_inv_outfit_chemical_burn_protection:1.65:pct|st_prop_weight:0.2:kg
merc_scientific_armored_outfit,up_sect_seconc_seva_2,st_prop_weight:0.05:kg|ui_inv_outfit_radiation_protection:2.75:pct
merc_scientific_armored_outfit,up_sect_second_seva_2,st_prop_weight:0.05:kg|ui_inv_outfit_telepatic_protection:2.12:pct
merc_scientific_armored_outfit,up_sect_secone_seva_2,ui_inv_outfit_burn_protection:11.5:pct|st_prop_weight:0.2:kg
merc_scientific_armored_outfit,up_sect_seconf_seva_2,st_prop_weight:0.2:kg|ui_inv_outfit_shock_protection:4.08:pct
merc_scientific_armored_outfit,up_sect_thirda_seva_2,st_prop_artefact:1:num|st_prop_weight:0.4:kg
merc_scientific_armored_outfit,up_sect_thirdc_seva_2,ui_inv_outfit_chemical_burn_protection:1.65:pct|st_prop_weight:0.2:kg
merc_scientific_armored_outfit,up_sect_thirdd_seva_2,st_prop_artefact:1:num|st_prop_weight:0.4:kg
merc_scientific_armored_outfit,up_sect_thirde_seva_2,st_prop_restore_health:1.5:healpct|st_prop_weight:1:kg
merc_scientific_armored_outfit,up_sect_fourta_seva_2,st_prop_weight:0.05:kg|ui_inv_outfit_radiation_protection:2.75:pct
merc_scientific_armored_outfit,up_sect_fourtc_seva_2,st_prop_weight:0.05:kg|ui_inv_outfit_telepatic_protection:2.12:pct
merc_scientific_armored_outfit,up_sect_fourte_seva_2,ui_inv_outfit_additional_weight:10:kg
merc_scientific_outfit,up_sect_firsta_seva_1,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:2.25:pct|st_prop_weight:1:kg
merc_scientific_outfit,up_sect_firstc_seva_1,st_prop_weight:0.7:kg|ui_inv_outfit_wound_protection:3.48:pct
merc_scientific_outfit,up_sect_firstd_seva_1,st_prop_durability:-10:pct
merc_scientific_outfit,up_sect_firste_seva_1,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:4.5:pct|st_prop_weight:1.5:kg
merc_scientific_outfit,up_sect_firstf_seva_1,st_prop_weight:-5:kg
merc_scientific_outfit,up_sect_secona_seva_1,st_prop_durability:-10:pct
merc_scientific_outfit,up_sect_seconc_seva_1,st_prop_weight:0.2:kg|ui_inv_outfit_shock_protection:4.08:pct
merc_scientific_outfit,up_sect_second_seva_1,ui_inv_outfit_burn_protection:5.75:pct|st_prop_weight:0.2:kg
merc_scientific_outfit,up_sect_secone_seva_1,ui_inv_outfit_chemical_burn_protection:3.3:pct|st_prop_weight:0.2:kg
merc_scientific_outfit,up_sect_seconf_seva_1,st_prop_weight:0.15:kg|ui_inv_outfit_radiation_protection:5.5:pct
merc_scientific_outfit,up_sect_thirda_seva_1,st_prop_weight:0.2:kg|ui_inv_outfit_power_restore:60:microg
merc_scientific_outfit,up_sect_thirdc_seva_1,ui_inv_outfit_additional_weight:7:kg
merc_scientific_outfit,up_sect_thirdd_seva_1,st_prop_artefact:1:num|st_prop_weight:0.4:kg
merc_scientific_outfit,up_sect_thirde_seva_1,st_prop_artefact:1:num|st_prop_weight:0.4:kg
merc_scientific_outfit,up_sect_fourta_seva_1,st_prop_weight:0.05:kg|ui_inv_outfit_radiation_protection:2.75:pct
merc_scientific_outfit,up_sect_fourtc_seva_1,st_prop_weight:0.05:kg|ui_inv_outfit_telepatic_protection:2.12:pct
merc_scientific_outfit,up_sect_fourte_seva_1,st_prop_restore_bleeding:60:mlmin|st_prop_weight:1.5:kg
merc_scout_outfit,up_sect_firsta_lcs_2,st_prop_durability:-10:pct
merc_scout_outfit,up_sect_firstc_lcs_2,st_prop_weight:0.7:kg|ui_inv_outfit_wound_protection:3.48:pct
merc_scout_outfit,up_sect_firstd_lcs_2,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:2.25:pct|st_prop_weight:1:kg
merc_scout_outfit,up_sect_firste_lcs_2,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:2.25:pct|st_prop_weight:1:kg
merc_scout_outfit,up_sect_firstf_lcs_2,st_prop_weight:0.7:kg|ui_inv_outfit_wound_protection:3.48:pct
merc_scout_outfit,up_sect_secona_lcs_2,st_prop_weight:-3:kg
merc_scout_outfit,up_sect_seconc_lcs_2,st_prop_weight:0.2:kg|ui_inv_outfit_shock_protection:4.08:pct
merc_scout_outfit,up_sect_second_lcs_2,ui_inv_outfit_chemical_burn_protection:1.65:pct|st_prop_weight:0.2:kg
merc_scout_outfit,up_sect_secone_lcs_2,st_prop_weight:0.2:kg|ui_inv_outfit_power_restore:120:microg
merc_scout_outfit,up_sect_thirda_lcs_2,st_prop_artefact:1:num|st_prop_weight:0.4:kg
merc_scout_outfit,up_sect_thirdc_lcs_2,st_prop_restore_bleeding:30:mlmin|st_prop_weight:0.5:kg
merc_scout_outfit,up_sect_thirde_lcs_2,st_prop_artefact:1:num|st_prop_weight:0.4:kg
merc_scout_outfit,up_sect_fourta_lcs_2,st_prop_weight:0.05:kg|ui_inv_outfit_radiation_protection:2.75:pct
merc_scout_outfit,up_sect_fourtc_lcs_2,ui_inv_outfit_additional_weight:7:kg
merc_sun_outfit,up_sect_firsta_sts_2,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:2.25:pct|st_prop_weight:1:kg
merc_sun_outfit,up_sect_firstc_sts_2,st_prop_weight:0.7:kg|ui_inv_outfit_wound_protection:3.48:pct
merc_sun_outfit,up_sect_firste_sts_2,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:2.25:pct|st_prop_weight:1:kg
merc_sun_outfit,up_sect_firstf_sts_2,st_prop_weight:0.7:kg|ui_inv_outfit_wound_protection:3.48:pct
merc_sun_outfit,up_sect_secona_sts_2,st_prop_weight:0.1:kg|ui_inv_outfit_shock_protection:2.04:pct
merc_sun_outfit,up_sect_seconc_sts_2,st_prop_weight:0.15:kg|ui_inv_outfit_radiation_protection:5.5:pct
merc_sun_outfit,up_sect_second_sts_2,ui_inv_outfit_burn_protection:11.5:pct|st_prop_weight:0.2:kg
merc_sun_outfit,up_sect_secone_sts_2,ui_inv_outfit_chemical_burn_protection:3.3:pct|st_prop_weight:0.2:kg
merc_sun_outfit,up_sect_seconf_sts_2,st_prop_weight:0.2:kg|ui_inv_outfit_shock_protection:4.08:pct
merc_sun_outfit,up_sect_thirda_sts_2,st_prop_weight:-3:kg
merc_sun_outfit,up_sect_thirdc_sts_2,ui_inv_outfit_additional_weight:7:kg
merc_sun_outfit,up_sect_thirdd_sts_2,st_prop_durability:-10:pct
merc_sun_outfit,up_sect_thirde_sts_2,st_prop_artefact:2:num|st_prop_weight:0.9:kg
merc_sunset_outfit,up_sect_firsta_lcs_1,st_prop_weight:0.7:kg|ui_inv_outfit_wound_protection:3.48:pct
merc_sunset_outfit,up_sect_firstc_lcs_1,st_prop_weight:-5:kg
merc_sunset_outfit,up_sect_firstd_lcs_1,st_prop_durability:-10:pct
merc_sunset_outfit,up_sect_firste_lcs_1,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:4.5:pct|st_prop_weight:1.5:kg
merc_sunset_outfit,up_sect_firstf_lcs_1,st_prop_weight:1.2:kg|ui_inv_outfit_wound_protection:6.96:pct
merc_sunset_outfit,up_sect_secona_lcs_1,st_prop_durability:-10:pct
merc_sunset_outfit,up_sect_seconc_lcs_1,st_prop_weight:0.2:kg|ui_inv_outfit_power_restore:60:microg
merc_sunset_outfit,up_sect_second_lcs_1,ui_inv_outfit_burn_protection:5.75:pct|st_prop_weight:0.2:kg
merc_sunset_outfit,up_sect_secone_lcs_1,ui_inv_outfit_chemical_burn_protection:1.65:pct|st_prop_weight:0.2:kg
merc_sunset_outfit,up_sect_thirda_lcs_1,ui_inv_outfit_additional_weight:5:kg
merc_sunset_outfit,up_sect_thirdc_lcs_1,st_prop_restore_bleeding:30:mlmin|st_prop_weight:0.5:kg
merc_sunset_outfit,up_sect_thirde_lcs_1,st_prop_artefact:1:num|st_prop_weight:0.4:kg
merc_sunset_outfit,up_sect_fourta_lcs_1,st_prop_weight:0.05:kg|ui_inv_outfit_radiation_protection:2.75:pct
merc_sunset_outfit,up_sect_fourtc_lcs_1,st_prop_restore_health:1.5:healpct|st_prop_weight:1:kg
merc_wolven_outfit,up_sect_firsta_sts_1,st_prop_durability:-10:pct
merc_wolven_outfit,up_sect_firstc_sts_1,st_prop_weight:0.7:kg|ui_inv_outfit_wound_protection:3.48:pct
merc_wolven_outfit,up_sect_firste_sts_1,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:2.25:pct|st_prop_weight:1:kg
merc_wolven_outfit,up_sect_firstf_sts_1,st_prop_weight:0.7:kg|ui_inv_outfit_wound_protection:3.48:pct
merc_wolven_outfit,up_sect_secona_sts_1,st_prop_weight:-3:kg
merc_wolven_outfit,up_sect_seconc_sts_1,ui_inv_outfit_burn_protection:11.5:pct|st_prop_weight:0.2:kg
merc_wolven_outfit,up_sect_second_sts_1,st_prop_weight:0.2:kg|ui_inv_outfit_shock_protection:4.08:pct
merc_wolven_outfit,up_sect_secone_sts_1,ui_inv_outfit_chemical_burn_protection:3.3:pct|st_prop_weight:0.2:kg
merc_wolven_outfit,up_sect_seconf_sts_1,st_prop_weight:0.15:kg|ui_inv_outfit_radiation_protection:5.5:pct
merc_wolven_outfit,up_sect_thirda_sts_1,ui_inv_outfit_chemical_burn_protection:1.65:pct|st_prop_weight:0.2:kg
merc_wolven_outfit,up_sect_thirdc_sts_1,ui_inv_outfit_additional_weight:7:kg
merc_wolven_outfit,up_sect_thirdd_sts_1,st_prop_artefact:1:num|st_prop_weight:0.4:kg
merc_wolven_outfit,up_sect_thirde_sts_1,st_prop_artefact:1:num|st_prop_weight:0.4:kg
military_bandit_outfit,up_sect_firsta_skat_1,st_prop_weight:-5:kg
military_bandit_outfit,up_sect_firstc_skat_1,st_prop_durability:-10:pct
military_bandit_outfit,up_sect_firstd_skat_1,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:2.25:pct|st_prop_weight:1:kg
military_bandit_outfit,up_sect_firste_skat_1,st_prop_weight:0.7:kg|ui_inv_outfit_wound_protection:3.48:pct
military_bandit_outfit,up_sect_firstf_skat_1,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:2.25:pct|st_prop_weight:1:kg
military_bandit_outfit,up_sect_secona_skat_1,st_prop_weight:0.7:kg|ui_inv_outfit_wound_protection:3.48:pct
military_bandit_outfit,up_sect_seconc_skat_1,st_prop_weight:0.1:kg|ui_inv_outfit_shock_protection:2.04:pct
military_bandit_outfit,up_sect_second_skat_1,ui_inv_outfit_burn_protection:5.75:pct|st_prop_weight:0.2:kg
military_bandit_outfit,up_sect_secone_skat_1,ui_inv_outfit_chemical_burn_protection:3.3:pct|st_prop_weight:0.2:kg
military_bandit_outfit,up_sect_seconf_skat_1,st_prop_weight:0.15:kg|ui_inv_outfit_radiation_protection:5.5:pct
military_bandit_outfit,up_sect_thirda_skat_1,st_prop_restore_bleeding:30:mlmin|st_prop_weight:0.5:kg
military_bandit_outfit,up_sect_thirdc_skat_1,ui_inv_outfit_chemical_burn_protection:1.65:pct|st_prop_weight:0.2:kg
military_bandit_outfit,up_sect_thirdd_skat_1,ui_inv_outfit_additional_weight:7:kg
military_bandit_outfit,up_sect_thirde_skat_1,st_prop_artefact:1:num|st_prop_weight:0.4:kg
military_bandit_outfit,up_sect_fourta_skat_1,st_prop_weight:0.2:kg|ui_inv_outfit_power_restore:60:microg
military_bandit_outfit,up_sect_fourtc_skat_1,st_prop_restore_bleeding:60:mlmin|st_prop_weight:1.5:kg
military_bandit_outfit,up_sect_fourte_skat_1,st_prop_restore_health:3:healpct|st_prop_weight:2:kg
military_exo_outfit,up_sect_firsta_exolight_1,st_prop_weight:0.7:kg|ui_inv_outfit_wound_protection:3.48:pct
military_exo_outfit,up_sect_firstc_exolight_1,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:2.25:pct|st_prop_weight:1:kg
military_exo_outfit,up_sect_firstd_exolight_1,st_prop_durability:-10:pct
military_exo_outfit,up_sect_firste_exolight_1,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:2.25:pct|st_prop_weight:1:kg
military_exo_outfit,up_sect_firstf_exolight_1,st_prop_weight:0.7:kg|ui_inv_outfit_wound_protection:3.48:pct
military_exo_outfit,up_sect_secona_exolight_1,st_prop_weight:0.05:kg|ui_inv_outfit_telepatic_protection:2.12:pct
military_exo_outfit,up_sect_seconc_exolight_1,st_prop_weight:0.1:kg|ui_inv_outfit_shock_protection:2.04:pct
military_exo_outfit,up_sect_second_exolight_1,ui_inv_outfit_burn_protection:5.75:pct|st_prop_weight:0.2:kg
military_exo_outfit,up_sect_secone_exolight_1,ui_inv_outfit_chemical_burn_protection:3.3:pct|st_prop_weight:0.2:kg
military_exo_outfit,up_sect_seconf_exolight_1,st_prop_weight:0.15:kg|ui_inv_outfit_radiation_protection:5.5:pct
military_exo_outfit,up_sect_thirda_exolight_1,st_prop_weight:0.2:kg|ui_inv_outfit_power_restore:60:microg
military_exo_outfit,up_sect_thirdc_exolight_1,st_prop_artefact:1:num|st_prop_weight:0.4:kg
military_exo_outfit,up_sect_thirde_exolight_1,st_prop_weight:-3:kg
military_exo_outfit,up_sect_fourta_exolight_1,ui_inv_outfit_additional_weight:5:kg
military_exo_outfit,up_sect_fourtc_exolight_1,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:2.25:pct|st_prop_weight:1:kg
military_exo_outfit,up_sect_fourtd_exolight_1,st_prop_durability:-10:pct
military_exo_outfit,up_sect_fourte_exolight_1,st_prop_restore_bleeding:30:mlmin|st_prop_weight:0.5:kg
military_exo_outfit,up_sect_fourtf_exolight_1,st_prop_restore_health:1.5:healpct|st_prop_weight:1:kg
military_exo_outfit,up_sect_fiftha_exo_1,st_prop_weight:3.7:kg
military_exo_outfit,up_sect_fifthc_exo_1,st_prop_weight:0.1:kg|ui_inv_outfit_telepatic_protection:4.25:pct
military_exo_outfit,up_sect_fifthd_exo_1,st_prop_weight:0.05:kg|ui_inv_outfit_radiation_protection:2.75:pct
military_exo_outfit,up_sect_fifthe_exo_1,st_prop_artefact:1:num|st_prop_weight:0.4:kg
military_exolight_outfit,up_sect_firsta_exolight_1,st_prop_weight:0.7:kg|ui_inv_outfit_wound_protection:3.48:pct
military_exolight_outfit,up_sect_firstc_exolight_1,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:2.25:pct|st_prop_weight:1:kg
military_exolight_outfit,up_sect_firstd_exolight_1,st_prop_durability:-10:pct
military_exolight_outfit,up_sect_firste_exolight_1,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:2.25:pct|st_prop_weight:1:kg
military_exolight_outfit,up_sect_firstf_exolight_1,st_prop_weight:0.7:kg|ui_inv_outfit_wound_protection:3.48:pct
military_exolight_outfit,up_sect_secona_exolight_1,st_prop_weight:0.05:kg|ui_inv_outfit_telepatic_protection:2.12:pct
military_exolight_outfit,up_sect_seconc_exolight_1,st_prop_weight:0.1:kg|ui_inv_outfit_shock_protection:2.04:pct
military_exolight_outfit,up_sect_second_exolight_1,ui_inv_outfit_burn_protection:5.75:pct|st_prop_weight:0.2:kg
military_exolight_outfit,up_sect_secone_exolight_1,ui_inv_outfit_chemical_burn_protection:3.3:pct|st_prop_weight:0.2:kg
military_exolight_outfit,up_sect_seconf_exolight_1,st_prop_weight:0.15:kg|ui_inv_outfit_radiation_protection:5.5:pct
military_exolight_outfit,up_sect_thirda_exolight_1,st_prop_weight:0.2:kg|ui_inv_outfit_power_restore:60:microg
military_exolight_outfit,up_sect_thirdc_exolight_1,st_prop_artefact:1:num|st_prop_weight:0.4:kg
military_exolight_outfit,up_sect_thirde_exolight_1,st_prop_weight:-3:kg
military_exolight_outfit,up_sect_fourta_exolight_1,ui_inv_outfit_additional_weight:5:kg
military_exolight_outfit,up_sect_fourtc_exolight_1,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:2.25:pct|st_prop_weight:1:kg
